db_id,TQL,SQL,fileName,filePath,result
USWildFires,What enrity is reponsible for managing the land at the point of origin of the most wildfires?,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What was the most common cause of fire between 2000 and 2005?,SELECT STAT_CAUSE_DESCR FROM Fires WHERE FIRE_YEAR BETWEEN 2000 AND 2005 GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many fires were more than 100 acres in 2006?,SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2006 AND FIRE_SIZE > 100,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which states had the largest number of fires in 2001?,SELECT State FROM Fires WHERE FIRE_YEAR = 2001 GROUP BY State ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many acres burned in fires in California each year between 2000 and 2005?,"SELECT sum(FIRE_SIZE), FIRE_YEAR FROM Fires WHERE State = ""CA"" AND FIRE_YEAR BETWEEN 2000 AND 2005 GROUP BY FIRE_YEAR",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which year had the largest number of fires?,SELECT FIRE_YEAR FROM Fires GROUP BY FIRE_YEAR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Show all fires caused by campfires in Texas.,"SELECT * FROM Fires WHERE State = ""TX"" AND STAT_CAUSE_DESCR LIKE ""Campfire""",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Who was responsible for the land of the biggest fire in Oregon in 2015?,"SELECT OWNER_DESCR FROM FIres WHERE State = ""OR"" AND FIRE_YEAR = 2015 ORDER BY FIRE_SIZE DESC LIMIT 1",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which counties in Washington had fires in 2012?,"SELECT COUNTY FROM Fires WHERE State = ""WA"" AND FIRE_YEAR = 2012",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many arson-related fires were there in 2010?,"SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2010 AND STAT_CAUSE_DESCR LIKE ""%Arson%""",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many years of data are recorded in this database?,SELECT count(DISTINCT FIRE_YEAR) FROM Fires,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Average date of year that fire was discovered from 2000~2004?,SELECT avg(DISCOVERY_DATE) FROM Fires where FIRE_YEAR BETWEEN 2000 AND 2004,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What’s the most common cause of the fire (code) in the database?,SELECT STAT_CAUSE_CODE FROM Fires GROUP BY STAT_CAUSE_CODE ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What’s the year that have the largest acres in the fire area?,SELECT FIRE_YEAR FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many missing / not specified name of the owner are there in the database?,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What’s the county that contains most recorded burns in 2000 according to the database?,SELECT COUNTY FROM Fires GROUP BY COUNTY ORDER BY count(*),USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many distinct cause of the fire descriptions are there in the database?,SELECT count(DISTINCT STAT_CAUSE_DESCR) FROM Fires,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Sum of the acres burned in NC state in 2006?,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""NY"" and FIRE_YEAR = ""2006""",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What was the cause of the largest wildfire in Utah in the year 1997?,"SELECT * FROM Fires WHERE State = ""UT"" AND FIRE_YEAR = 1997 ORDER BY FIRE_SIZE DESC LIMIT 1",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many wildfires in Gloucester county have been larger than 10 acres?,"SELECT count(*) FROM Fires WHERE COUNTY = ""Gloucester"" AND FIRE_SIZE > 10",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which state experiences the most wildfires?,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What is the leading cause of wildfires?,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,On what type of land (public or private) do more wildfires occur?,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,"In 2014, how many wildfires were the result of mismanaged campfires?","SELECT count(*) FROM Fires WHERE STAT_CAUSE_DESCR LIKE ""%Campfire%"" AND FIRE_YEAR = 2014",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many total acres of land in Texas have seen a wildfire in the decade between 2000-2010?,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Which state has the most number of fires being recorded?,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What is the most common reason that causes a fire?,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What is the total area that has been burned until now?,SELECT sum(FIRE_SIZE) FROM Fires,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many acres burned in 2000s and 1990s?,"SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010  UNION SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 1990 AND 2000",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,How many fire cases occur on the land without any owner?,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,What is the latitudinal band that is most likely to experience wildfires in the USA?,SELECT LATITUDE FROM Fires GROUP BY LATITUDE ORDER BY count(*) DESC LIMIT 1,USWildFires.json.sqlite,USWildFires.json.sqlite,Not available
USWildFires,Show all fires caused by campfires in Texas.,"SELECT * FROM Fires WHERE State = ""TX"" AND STAT_CAUSE_DESCR LIKE ""Campfire""",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,Who was responsible for the land of the biggest fire in Oregon in 2015?,"SELECT OWNER_DESCR FROM FIres WHERE State = ""OR"" AND FIRE_YEAR = 2015 ORDER BY FIRE_SIZE DESC LIMIT 1",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,Which counties in Washington had fires in 2012?,"SELECT COUNTY FROM Fires WHERE State = ""WA"" AND FIRE_YEAR = 2012",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many arson-related fires were there in 2010?,"SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2010 AND STAT_CAUSE_DESCR LIKE ""%Arson%""",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many years of data are recorded in this database?,SELECT count(DISTINCT FIRE_YEAR) FROM Fires,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,Average date of year that fire was discovered from 2000~2004?,SELECT avg(DISCOVERY_DATE) FROM Fires where FIRE_YEAR BETWEEN 2000 AND 2004,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What’s the most common cause of the fire (code) in the database?,SELECT STAT_CAUSE_CODE FROM Fires GROUP BY STAT_CAUSE_CODE ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What’s the year that have the largest acres in the fire area?,SELECT FIRE_YEAR FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many missing / not specified name of the owner are there in the database?,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What’s the county that contains most recorded burns in 2000 according to the database?,SELECT COUNTY FROM Fires GROUP BY COUNTY ORDER BY count(*),USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many distinct cause of the fire descriptions are there in the database?,SELECT count(DISTINCT STAT_CAUSE_DESCR) FROM Fires,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,Sum of the acres burned in NC state in 2006?,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""NY"" and FIRE_YEAR = ""2006""",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What was the cause of the largest wildfire in Utah in the year 1997?,"SELECT * FROM Fires WHERE State = ""UT"" AND FIRE_YEAR = 1997 ORDER BY FIRE_SIZE DESC LIMIT 1",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many wildfires in Gloucester county have been larger than 10 acres?,"SELECT count(*) FROM Fires WHERE COUNTY = ""Gloucester"" AND FIRE_SIZE > 10",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,Which state experiences the most wildfires?,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What is the leading cause of wildfires?,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,On what type of land (public or private) do more wildfires occur?,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,"In 2014, how many wildfires were the result of mismanaged campfires?","SELECT count(*) FROM Fires WHERE STAT_CAUSE_DESCR LIKE ""%Campfire%"" AND FIRE_YEAR = 2014",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many total acres of land in Texas have seen a wildfire in the decade between 2000-2010?,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,Which state has the most number of fires being recorded?,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What is the most common reason that causes a fire?,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What is the total area that has been burned until now?,SELECT sum(FIRE_SIZE) FROM Fires,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many acres burned in 2000s and 1990s?,"SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010  UNION SELECT sum(FIRE_SIZE) FROM Fires WHERE STATE = ""TX"" AND FIRE_YEAR BETWEEN 1990 AND 2000",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,How many fire cases occur on the land without any owner?,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
USWildFires,What is the latitudinal band that is most likely to experience wildfires in the USA?,SELECT LATITUDE FROM Fires GROUP BY LATITUDE ORDER BY count(*) DESC LIMIT 1,USWildFires_test.json.sqlite,USWildFires_test.json.sqlite,Not available
GreaterManchesterCrime,Which streets in Manchester have the highest rates of crime?,"SELECT Location FROM GreaterManchesterCrime WHERE Location like ""%Street%"" GROUP BY Location ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,When was the last instance of a violent or sexual offense in Manchester?,"SELECT CrimeID FROM GreaterManchesterCrime WHERE Type = ""Violence and sexual offences"" ORDER BY CrimeTS DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Where was the last instance of a violent or sexual offense in Manchester?,"SELECT Location FROM GreaterManchesterCrime WHERE Type = ""Violence and sexual offences"" ORDER BY CrimeTS DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which neighborhood has the highest crime rate?,SELECT LSOA FROM GreaterManchesterCrime GROUP BY LSOA ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,What is the crime rate for Eden Street area?,"SELECT count(*) FROM GreaterManchesterCrime WHERE Location like ""%Eden Street%""",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,What is the most common type of crime?,SELECT Type FROM GreaterManchesterCrime GROUP BY Type ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which neighborhood/area has the highest burglary rate?,"SELECT Location FROM GreaterManchesterCrime WHERE Type = ""Burglary"" GROUP BY Location ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which area do most of the crimes happen?,SELECT Location FROM GreaterManchesterCrime GROUP BY Location ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which Lower Layer Output Area do most of the crimes happen?,SELECT LSOA FROM GreaterManchesterCrime GROUP BY LSOA ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,What time do most of the crimes happen?,SELECT CrimeTS FROM GreaterManchesterCrime GROUP BY CrimeTS ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,"What are the most likely outcome of the police investigation if the crime happen on ""street""?","SELECT Outcome FROM GreaterManchesterCrime WHERE Location LIKE ""%Street%"" GROUP BY Outcome ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which type of crime happen the most in Salford?,"SELECT Type FROM GreaterManchesterCrime WHERE LSOA LIKE ""%Salford%"" GROUP BY Type ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,How many crimes are under investigation?,"SELECT count(*) FROM GreaterManchesterCrime WHERE Outcome = ""Under investigation""",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,How many crimes has been conducted?,SELECT count(*) FROM GreaterManchesterCrime,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,What is the top 3 area of crime conducted?,SELECT Location FROM GreaterManchesterCrime GROUP BY Location ORDER BY count(*) DESC LIMIT 3,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,"Which type of crime has the highest rate of ""Investigation complete""?","SELECT Type FROM GreaterManchesterCrime WHERE Outcome LIKE ""%Investigation complete%"" GROUP BY Type ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,"How many crimes were classified as ""Drugs""?","SELECT count(*) FROM GreaterManchesterCrime WHERE Type LIKE ""%Drug%""",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,"How many crimes are still ""Under investigation"" to date?","SELECT count(*) FROM GreaterManchesterCrime WHERE Outcome LIke ""%Under investigation%""",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,"Which location has the top amount of ""Drugs"" crime conducted?","SELECT Location FROM GreaterManchesterCrime WHERE Type LIke ""%Drug%"" GROUP BY Location ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,What’s the most common type of crime?,SELECT Type FROM GreaterManchesterCrime GROUP BY Type ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Where is the most dangerous area?,SELECT Location FROM GreaterManchesterCrime GROUP BY Location ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Where is the safest area?,SELECT Location FROM GreaterManchesterCrime GROUP BY Location ORDER BY count(*) LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Where is the place with the largest number of sexual offenses crime events?,"SELECT Location FROM GreaterManchesterCrime WHERE Type = ""Violence and sexual offences"" GROUP BY Location ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,"If it is possible to increase the number of police officers, which place is with the first priority?",SELECT Location FROM GreaterManchesterCrime GROUP BY Location ORDER BY count(*) DESC LIMIT 1,GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which type of crime has the most prosecution cases?,"SELECT Type FROM GreaterManchesterCrime WHERE Outcome = ""Awaiting court outcome"" GROUP BY Type ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,Which type of crime has the most investigation complete cases?,"SELECT Type FROM GreaterManchesterCrime WHERE Outcome = ""Investigation complete; no suspect identified"" GROUP BY Type ORDER BY count(*) DESC LIMIT 1",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
GreaterManchesterCrime,What is the result in case 6B:E2:54:C6:58:D2?,"SELECT Outcome FROM GreaterManchesterCrime WHERE CrimeID = ""6B:E2:54:C6:58:D2""",GreaterManchesterCrime.json.sqlite,GreaterManchesterCrime.json.sqlite,Not available
